brand,model,year,fuel_type,transmission,owner_type,km_driven,seller_type,mileage,engine,seats,price,car_age,km_per_year,engine_per_seat
Toyota,Innova,2018,Diesel,Automatic,Second Owner,75000.0,Dealer,12.99,2494,7,1975000.0,8,9375.0,356.29
Hyundai,Elantra,2016,Petrol,Automatic,Third Owner,71395.0,Dealer,14.6,1999,5,1090000.0,10,7139.5,399.8
Maruti,Alto K10,2016,Petrol,Automatic,Third Owner,24550.0,Dealer,24.1,998,5,389000.0,10,2455.0,199.6
Volkswagen,Ameo,2019,Petrol,Manual,Second Owner,28000.0,Dealer,17.2,1197,5,590000.0,7,4000.0,239.4
Maruti,Dzire,2019,Petrol,Manual,Second Owner,8087.0,Dealer,22.0,1197,5,634000.0,7,1155.29,239.4
Volkswagen,Vento,2014,Petrol,Manual,Third Owner,88000.0,Dealer,17.2,1197,5,445000.0,12,7333.33,239.4
Tata,Nexon,2019,Petrol,Manual,Second Owner,26438.0,Dealer,17.0,1199,5,745000.0,7,3776.86,239.8
Honda,City,2018,Petrol,Automatic,Second Owner,71420.0,Dealer,17.4,1497,5,996000.0,8,8927.5,299.4
Maruti,Vitara Brezza,2020,Petrol,Automatic,Second Owner,21052.0,Dealer,17.0,1462,5,1117000.0,6,3508.67,292.4
Audi,Q7,2014,Diesel,Automatic,Third Owner,170000.0,Dealer,14.5,1984,5,3200000.0,12,14166.67,396.8
Honda,City,2017,Petrol,Automatic,Third Owner,43417.0,Dealer,17.4,1497,5,885000.0,9,4824.11,299.4
Maruti,Swift,2012,Petrol,Manual,Fourth & Above Owner,75100.0,Dealer,21.2,1197,5,325000.0,14,5364.29,239.4
Toyota,Camry,2022,Petrol,Manual,First Owner,700.0,Dealer,12.9,2494,5,4850000.0,4,175.0,498.8
Honda,Brio,2016,Petrol,Manual,Third Owner,21996.0,Dealer,18.5,1198,5,450000.0,10,2199.6,239.6
Tata,Harrier,2021,Diesel,Manual,Second Owner,30229.0,Dealer,19.0,1498,5,2251000.0,5,6045.8,299.6
Maruti,Alto 800,2016,Petrol,Manual,Third Owner,37796.0,Dealer,22.7,796,5,299000.0,10,3779.6,159.2
MG,Hector,2022,Hybrid,Manual,First Owner,32000.0,Dealer,18.0,1200,5,1866000.0,4,8000.0,240.0
Maruti,Dzire,2020,Petrol,Automatic,Second Owner,40904.0,Dealer,22.0,1197,5,880000.0,6,6817.33,239.4
Hyundai,Grand I10,2015,Diesel,Manual,Third Owner,43000.0,Dealer,19.0,1498,5,415000.0,11,3909.09,299.6
Maruti,Wagon R,2012,Cng,Manual,Fourth & Above Owner,80173.0,Dealer,21.5,998,5,295000.0,14,5726.64,199.6
Maruti,Alto 800,2018,Petrol,Manual,Second Owner,18512.0,Dealer,22.7,796,5,379000.0,8,2314.0,159.2
Honda,City,2016,Petrol,Manual,Third Owner,73000.0,Dealer,17.4,1497,5,625000.0,10,7300.0,299.4
Maruti,Celerio,2022,Cng,Manual,First Owner,1064.0,Dealer,20.8,1197,5,689000.0,4,266.0,239.4
Hyundai,Grand I10,2017,Petrol + 1,Manual,Third Owner,37000.0,Dealer,18.9,1197,5,410000.0,9,4111.11,239.4
Hyundai,Santro,2019,Petrol,Manual,Second Owner,60600.0,Dealer,18.3,1197,5,486000.0,7,8657.14,239.4
Hyundai,Elite I20,2016,Petrol,Manual,Third Owner,21344.0,Dealer,18.3,1197,5,495000.0,10,2134.4,239.4
Hyundai,Creta,2018,Diesel,Automatic,Second Owner,82899.0,Dealer,16.8,1497,5,1285000.0,8,10362.38,299.4
Maruti,Celerio,2018,Petrol,Automatic,Second Owner,29192.0,Dealer,20.8,1197,5,450000.0,8,3649.0,239.4
Maruti,Celerio,2015,Petrol,Manual,Third Owner,11363.0,Dealer,20.8,1197,5,364000.0,11,1033.0,239.4
Maruti,Wagon R,2011,Cng,Manual,Fourth & Above Owner,77050.0,Dealer,21.5,998,5,250000.0,15,5136.67,199.6
Tata,Tiago,2018,Petrol,Manual,Second Owner,24051.0,Dealer,17.0,1199,5,525000.0,8,3006.38,239.8
Mahindra,XUV500,2016,Diesel,Manual,Third Owner,75811.0,Dealer,15.1,2179,7,1375000.0,10,7581.1,311.29
Tata,Tiago,2017,Petrol,Manual,Third Owner,45412.0,Dealer,17.0,1199,5,465000.0,9,5045.78,239.8
Toyota,Innova,2018,Diesel,Automatic,Second Owner,115000.0,Dealer,12.99,2494,7,1580000.0,8,14375.0,356.29
Maruti,Swift,2018,Diesel,Manual,Second Owner,90251.0,Dealer,21.2,1498,5,730000.0,8,11281.38,299.6
Maruti,Wagon R,2016,Petrol,Manual,Third Owner,28518.0,Dealer,21.5,998,5,359000.0,10,2851.8,199.6
Datsun,Go,2018,Petrol,Manual,Second Owner,33766.0,Dealer,20.6,999,5,361000.0,8,4220.75,199.8
Ford,Fiesta,2009,Petrol + 1,Manual,Fourth & Above Owner,114000.0,Dealer,16.0,1497,5,175000.0,17,6705.88,299.4
Volvo,S90,2020,Diesel,Automatic,Second Owner,30000.0,Dealer,12.4,1969,5,4750000.0,6,5000.0,393.8
Maruti,Swift,2014,Petrol,Manual,Third Owner,12902.0,Dealer,21.2,1197,5,428000.0,12,1075.17,239.4
Maruti,Vitara Brezza,2018,Diesel,Manual,Second Owner,62769.0,Dealer,17.0,1462,5,845000.0,8,7846.12,292.4
Hyundai,Grand I10,2015,Diesel,Manual,Third Owner,52242.0,Dealer,19.0,1498,5,349000.0,11,4749.27,299.6
Honda,Jazz,2021,Petrol,Automatic,Second Owner,9838.0,Dealer,18.7,1199,5,1024000.0,5,1967.6,239.8
Renault,Kwid,2021,Petrol,Manual,Second Owner,12000.0,Dealer,22.0,999,5,475000.0,5,2400.0,199.8
Honda,Br,2016,Petrol,Automatic,Third Owner,76275.0,Dealer,17.8,1497,5,775000.0,10,7627.5,299.4
Honda,City,2017,Petrol,Manual,Third Owner,29500.0,Dealer,17.4,1497,5,765000.0,9,3277.78,299.4
Tata,Safari,2021,Diesel,Manual,Second Owner,22617.0,Dealer,14.1,1956,7,2395000.0,5,4523.4,279.43
Renault,Triber,2020,Petrol,Manual,Second Owner,25000.0,Dealer,20.0,999,5,670000.0,6,4166.67,199.8
BMW,7 Series,2017,Diesel,Manual,Third Owner,22000.0,Dealer,19.0,1498,5,6975000.0,9,2444.44,299.6
Nissan,Sunny,2017,Diesel,Manual,Third Owner,29208.0,Dealer,18.0,1498,5,575000.0,9,3245.33,299.6
Volkswagen,Vento,2011,Petrol,Manual,Fourth & Above Owner,62000.0,Dealer,17.2,1197,5,315000.0,15,4133.33,239.4
Land Rover,Range,2018,Diesel,Automatic,Second Owner,22000.0,Dealer,11.8,2179,5,5300000.0,8,2750.0,435.8
Hyundai,Eon,2017,Petrol,Manual,Third Owner,26700.0,Dealer,21.1,814,5,350000.0,9,2966.67,162.8
Honda,Jazz,2016,Petrol,Manual,Third Owner,41217.0,Dealer,18.7,1199,5,530000.0,10,4121.7,239.8
Hyundai,Creta,2015,Petrol,Manual,Third Owner,56747.0,Dealer,16.8,1497,5,750000.0,11,5158.82,299.4
Maruti,Wagon R,2020,Cng,Manual,Second Owner,51765.0,Dealer,21.5,998,5,553000.0,6,8627.5,199.6
Honda,Amaze,2014,Petrol,Automatic,Third Owner,54000.0,Dealer,18.6,1199,5,465000.0,12,4500.0,239.8
Tata,Harrier,2021,Diesel,Manual,Second Owner,9535.0,Dealer,19.0,1498,5,2250000.0,5,1907.0,299.6
Hyundai,Santro,2019,Petrol,Manual,Second Owner,25000.0,Dealer,18.3,1197,5,485000.0,7,3571.43,239.4
Maruti,Wagon R,2015,Cng,Manual,Third Owner,47000.0,Dealer,21.5,998,5,400000.0,11,4272.73,199.6
Honda,City,2015,Petrol,Automatic,Third Owner,46399.0,Dealer,17.4,1497,5,750000.0,11,4218.09,299.4
Maruti,Alto K10,2019,Cng,Manual,Second Owner,47377.0,Dealer,24.1,998,5,370000.0,7,6768.14,199.6
Hyundai,Grand I10,2019,Petrol,Manual,Second Owner,44300.0,Dealer,18.9,1197,5,669000.0,7,6328.57,239.4
Toyota,Innova,2017,Diesel,Manual,Third Owner,144286.0,Dealer,12.99,2494,7,1975000.0,9,16031.78,356.29
Hyundai,I10,2013,Petrol,Automatic,Fourth & Above Owner,46721.0,Dealer,19.8,1086,5,325000.0,13,3593.92,217.2
Hyundai,Elite I20,2018,Petrol,Manual,Second Owner,21303.0,Dealer,18.3,1197,5,799000.0,8,2662.88,239.4
Maruti,Ritz,2014,Diesel,Manual,Third Owner,80000.0,Dealer,19.0,1498,5,410000.0,12,6666.67,299.6
Audi,Q3,2015,Diesel,Automatic,Third Owner,73000.0,Dealer,14.5,1984,5,1579000.0,11,6636.36,396.8
Chevrolet,Beat,2011,Diesel + 1,Manual,Fourth & Above Owner,84656.0,Dealer,19.0,1498,5,150000.0,15,5643.73,299.6
Hyundai,Elite I20,2015,Petrol,Manual,Third Owner,18523.0,Dealer,18.3,1197,5,565000.0,11,1683.91,239.4
Honda,Amaze,2015,Diesel,Manual,Third Owner,76018.0,Dealer,19.0,1498,5,560000.0,11,6910.73,299.6
Nissan,Sunny,2013,Petrol,Automatic,Fourth & Above Owner,73056.0,Dealer,18.0,1498,5,495000.0,13,5619.69,299.6
Hyundai,Venue,2021,Diesel,Manual,Second Owner,23221.0,Dealer,19.0,1498,5,1300000.0,5,4644.2,299.6
Honda,Brio,2011,Petrol,Manual,Fourth & Above Owner,71000.0,Dealer,18.5,1198,5,285000.0,15,4733.33,239.6
Hyundai,Elite I20,2019,Petrol,Manual,Second Owner,13825.0,Dealer,18.3,1197,5,723000.0,7,1975.0,239.4
Tata,Zest,2015,Diesel,Manual,Third Owner,101785.0,Dealer,19.0,1498,5,550000.0,11,9253.18,299.6
Maruti,Wagon R,2015,Cng,Manual,Third Owner,24000.0,Dealer,21.5,998,5,410000.0,11,2181.82,199.6
Maruti,Celerio,2019,Cng,Manual,Second Owner,77813.0,Dealer,20.8,1197,5,558000.0,7,11116.14,239.4
Maruti,Baleno,2019,Petrol,Manual,Second Owner,41617.0,Dealer,21.4,1197,5,618000.0,7,5945.29,239.4
BMW,3 Series,2013,Diesel,Manual,Fourth & Above Owner,41000.0,Dealer,16.1,1995,5,1200000.0,13,3153.85,399.0
Maruti,Wagon R,2015,Petrol,Manual,Third Owner,55847.0,Dealer,21.5,998,5,378000.0,11,5077.0,199.6
Renault,Duster,2020,Petrol,Automatic,Second Owner,16600.0,Dealer,20.0,999,5,1190000.0,6,2766.67,199.8
Honda,Jazz,2019,Petrol,Manual,Second Owner,57340.0,Dealer,18.7,1199,5,599000.0,7,8191.43,239.8
Hyundai,I20,2015,Petrol,Manual,Third Owner,45173.0,Dealer,18.6,1197,5,590000.0,11,4106.64,239.4
Honda,City,2017,Petrol,Automatic,Third Owner,58019.0,Dealer,17.4,1497,5,999000.0,9,6446.56,299.4
Hyundai,Grand I10,2015,Petrol,Automatic,Third Owner,53150.0,Dealer,18.9,1197,5,499000.0,11,4831.82,239.4
Tata,Nexon,2020,Petrol,Manual,Second Owner,44999.0,Dealer,17.0,1199,5,1099000.0,6,7499.83,239.8
Hyundai,Santro,2021,Petrol,Manual,Second Owner,12996.0,Dealer,18.3,1197,5,540000.0,5,2599.2,239.4
Tata,Nexon,2018,Petrol,Manual,Second Owner,50043.0,Dealer,17.0,1199,5,913000.0,8,6255.38,239.8
Maruti,Ciaz,2018,Petrol,Manual,Second Owner,21880.0,Dealer,20.7,1373,5,686000.0,8,2735.0,274.6
Volkswagen,Polo,2014,Diesel,Manual,Third Owner,36486.0,Dealer,19.0,1498,5,550000.0,12,3040.5,299.6
Toyota,Yaris,2019,Petrol,Automatic,Second Owner,18535.0,Dealer,14.5,1496,5,847000.0,7,2647.86,299.2
Maruti,Swift,2018,Petrol,Automatic,Second Owner,37090.0,Dealer,21.2,1197,5,675000.0,8,4636.25,239.4
Honda,Jazz,2018,Petrol,Manual,Second Owner,26361.0,Dealer,18.7,1199,5,650000.0,8,3295.12,239.8
Honda,City,2017,Petrol,Automatic,Third Owner,72973.0,Dealer,17.4,1497,5,811000.0,9,8108.11,299.4
Toyota,Etios,2014,Petrol,Manual,Third Owner,121790.0,Dealer,14.5,1496,5,411000.0,12,10149.17,299.2
Renault,Kwid,2018,Petrol,Manual,Second Owner,140000.0,Dealer,22.0,999,5,270000.0,8,17500.0,199.8
Hyundai,Grand I10,2017,Petrol,Manual,Third Owner,39200.0,Dealer,18.9,1197,5,525000.0,9,4355.56,239.4
Hyundai,Grand I10,2017,Diesel,Manual,Third Owner,61391.0,Dealer,19.0,1498,5,550000.0,9,6821.22,299.6
Maruti,S Cross,2018,Diesel,Manual,Second Owner,87544.0,Dealer,19.0,1498,5,950000.0,8,10943.0,299.6
Honda,Brio,2014,Petrol,Manual,Third Owner,32000.0,Dealer,18.5,1198,5,345000.0,12,2666.67,239.6
Maruti,Baleno,2017,Petrol,Manual,Third Owner,66000.0,Dealer,21.4,1197,5,565000.0,9,7333.33,239.4
Nissan,Magnite,2021,Petrol,Manual,Second Owner,13264.0,Dealer,18.0,1498,5,840000.0,5,2652.8,299.6
Skoda,Rapid,2018,Petrol,Automatic,Second Owner,31469.0,Dealer,15.6,1498,5,875000.0,8,3933.62,299.6
Volkswagen,Cross,2017,Petrol,Manual,Third Owner,71976.0,Dealer,17.2,1197,5,650000.0,9,7997.33,239.4
Honda,City,2016,Petrol,Manual,Third Owner,59800.0,Dealer,17.4,1497,5,575000.0,10,5980.0,299.4
Honda,Amaze,2020,Petrol,Automatic,Second Owner,5768.0,Dealer,18.6,1199,5,922000.0,6,961.33,239.8
Maruti,Swift,2015,Petrol,Manual,Third Owner,55209.0,Dealer,21.2,1197,5,531000.0,11,5019.0,239.4
Mercedes-Benz,Cla,2016,Diesel,Automatic,Third Owner,59500.0,Dealer,13.8,1991,5,2426000.0,10,5950.0,398.2
Hyundai,I10,2016,Petrol + 1,Manual,Third Owner,45000.0,Dealer,19.8,1086,5,400000.0,10,4500.0,217.2
Nissan,Terrano,2016,Diesel,Manual,Third Owner,63839.0,Dealer,18.0,1498,5,769000.0,10,6383.9,299.6
Jaguar,Xe,2017,Petrol,Automatic,Third Owner,32434.0,Dealer,13.0,1999,5,2975000.0,9,3603.78,399.8
Maruti,Wagon R,2016,Petrol + 1,Manual,Third Owner,55264.0,Dealer,21.5,998,5,375000.0,10,5526.4,199.6
Hyundai,Elite I20,2017,Petrol,Manual,Third Owner,12906.0,Dealer,18.3,1197,5,545000.0,9,1434.0,239.4
Maruti,Swift,2021,Petrol,Automatic,Second Owner,18236.0,Dealer,21.2,1197,5,765000.0,5,3647.2,239.4
Maruti,S Cross,2022,Petrol,Manual,First Owner,6200.0,Dealer,18.5,1248,5,1050000.0,4,1550.0,249.6
Honda,City,2014,Petrol,Manual,Third Owner,80122.0,Dealer,17.4,1497,5,575000.0,12,6676.83,299.4
Honda,Jazz,2016,Diesel,Manual,Third Owner,46220.0,Dealer,19.0,1498,5,450000.0,10,4622.0,299.6
Audi,A6,2013,Diesel,Automatic,Fourth & Above Owner,69000.0,Dealer,14.5,1984,5,1213000.0,13,5307.69,396.8
Maruti,Swift,2018,Diesel,Manual,Second Owner,81007.0,Dealer,21.2,1498,5,685000.0,8,10125.88,299.6
Audi,Q5,2015,Diesel,Automatic,Third Owner,78457.0,Dealer,14.5,1984,5,2800000.0,11,7132.45,396.8
Maruti,Vitara Brezza,2020,Petrol,Manual,Second Owner,41098.0,Dealer,17.0,1462,5,949000.0,6,6849.67,292.4
Maruti,Celerio,2016,Petrol,Manual,Third Owner,50809.0,Dealer,20.8,1197,5,396000.0,10,5080.9,239.4
Maruti,Vitara Brezza,2019,Diesel,Manual,Second Owner,59568.0,Dealer,17.0,1462,5,954000.0,7,8509.71,292.4
Skoda,Laura,2013,Diesel,Automatic,Fourth & Above Owner,140037.0,Dealer,15.6,1498,5,425000.0,13,10772.08,299.6
Honda,Wr,2017,Diesel,Manual,Third Owner,63036.0,Dealer,17.8,1497,5,645000.0,9,7004.0,299.4
Maruti,Alto 800,2021,Cng,Manual,Second Owner,18362.0,Dealer,22.7,796,5,451000.0,5,3672.4,159.2
Hyundai,Elantra,2015,Diesel,Automatic,Third Owner,85520.0,Dealer,14.6,1999,5,931000.0,11,7774.55,399.8
Honda,Amaze,2016,Petrol,Manual,Third Owner,46000.0,Dealer,18.6,1199,5,500000.0,10,4600.0,239.8
Maruti,S Cross,2021,Petrol,Manual,Second Owner,12712.0,Dealer,18.5,1248,5,1095000.0,5,2542.4,249.6
Maruti,Ciaz,2017,Petrol,Manual,Third Owner,35731.0,Dealer,20.7,1373,5,769000.0,9,3970.11,274.6
Honda,Jazz,2015,Petrol,Automatic,Third Owner,32000.0,Dealer,18.7,1199,5,475000.0,11,2909.09,239.8
Honda,City,2007,Petrol + 1,Manual,Fourth & Above Owner,119000.0,Dealer,17.4,1497,5,295000.0,19,6263.16,299.4
Maruti,Swift,2018,Petrol,Manual,Second Owner,80457.0,Dealer,21.2,1197,5,652000.0,8,10057.12,239.4
Hyundai,Elite I20,2018,Diesel,Manual,Second Owner,91234.0,Dealer,19.0,1498,5,621000.0,8,11404.25,299.6
Hyundai,Grand I10,2016,Petrol,Manual,Third Owner,49422.0,Dealer,18.9,1197,5,615000.0,10,4942.2,239.4
Maruti,Wagon R,2017,Petrol,Automatic,Third Owner,33053.0,Dealer,21.5,998,5,475000.0,9,3672.56,199.6
Hyundai,Aura,2020,Petrol,Manual,Second Owner,17385.0,Dealer,18.3,1197,5,730000.0,6,2897.5,239.4
Mercedes-Benz,Amg,2021,Petrol,Automatic,Second Owner,1600.0,Dealer,13.8,1991,5,6100000.0,5,320.0,398.2
Maruti,Dzire,2022,Petrol,Manual,First Owner,10158.0,Dealer,22.0,1197,5,974000.0,4,2539.5,239.4
Hyundai,Creta,2018,Diesel,Automatic,Second Owner,56907.0,Dealer,16.8,1497,5,1023000.0,8,7113.38,299.4
Hyundai,Elite I20,2019,Petrol + 1,Manual,Second Owner,18000.0,Dealer,18.3,1197,5,800000.0,7,2571.43,239.4
Kia,Seltos,2020,Petrol,Manual,Second Owner,12498.0,Dealer,16.5,1497,5,1682000.0,6,2083.0,299.4
Honda,Brio,2013,Petrol,Manual,Fourth & Above Owner,42265.0,Dealer,18.5,1198,5,419000.0,13,3251.15,239.6
Maruti,Celerio,2018,Cng,Manual,Second Owner,81329.0,Dealer,20.8,1197,5,487000.0,8,10166.12,239.4
Hyundai,Grand I10,2016,Petrol,Manual,Third Owner,53300.0,Dealer,18.9,1197,5,450000.0,10,5330.0,239.4
Nissan,Magnite,2021,Petrol + 1,Manual,Second Owner,20000.0,Dealer,18.0,1498,5,830000.0,5,4000.0,299.6
Renault,Duster,2018,Diesel,Automatic,Second Owner,59839.0,Dealer,20.0,1498,5,1029000.0,8,7479.88,299.6
Toyota,Fortuner,2018,Diesel,Automatic,Second Owner,177734.0,Dealer,12.6,2755,7,3200000.0,8,22216.75,393.57
Honda,Brio,2014,Petrol,Manual,Third Owner,55200.0,Dealer,18.5,1198,5,282000.0,12,4600.0,239.6
Maruti,S-Presso,2020,Petrol,Manual,Second Owner,31651.0,Dealer,20.8,1197,5,452000.0,6,5275.17,239.4
Hyundai,Verna,2018,Petrol,Manual,Second Owner,25921.0,Dealer,17.7,1497,5,910000.0,8,3240.12,299.4
Tata,Nexon,2022,Petrol,Manual,First Owner,700.0,Dealer,17.0,1199,5,1150000.0,4,175.0,239.8
Honda,Brio,2014,Petrol,Manual,Third Owner,39276.0,Dealer,18.5,1198,5,351000.0,12,3273.0,239.6
Audi,A6,2014,Diesel,Automatic,Third Owner,75000.0,Dealer,14.5,1984,5,1650000.0,12,6250.0,396.8
Honda,Amaze,2018,Petrol,Manual,Second Owner,25075.0,Dealer,18.6,1199,5,685000.0,8,3134.38,239.8
Kia,Seltos,2020,Petrol,Manual,Second Owner,10678.0,Dealer,16.5,1497,5,1353000.0,6,1779.67,299.4
Maruti,Swift,2010,Petrol,Manual,Fourth & Above Owner,38500.0,Dealer,21.2,1197,5,265000.0,16,2406.25,239.4
Maruti,Wagon R,2015,Petrol,Automatic,Third Owner,25299.0,Dealer,21.5,998,5,400000.0,11,2299.91,199.6
BMW,7 Series,2009,Diesel,Manual,Fourth & Above Owner,35000.0,Dealer,19.0,1498,5,1250000.0,17,2058.82,299.6
Maruti,Swift,2019,Petrol,Manual,Second Owner,21388.0,Dealer,21.2,1197,5,571000.0,7,3055.43,239.4
Mahindra,TUV300,2015,Diesel,Automatic,Third Owner,35239.0,Dealer,15.1,2179,7,645000.0,11,3203.55,311.29
Volkswagen,Polo,2021,Petrol,Manual,Second Owner,11106.0,Dealer,17.2,1197,5,825000.0,5,2221.2,239.4
Kia,Seltos,2020,Petrol,Automatic,Second Owner,28133.0,Dealer,16.5,1497,5,1275000.0,6,4688.83,299.4
Maruti,Ciaz,2021,Petrol,Automatic,Second Owner,23097.0,Dealer,20.7,1373,5,1076000.0,5,4619.4,274.6
Maruti,Wagon R,2016,Petrol,Manual,Third Owner,57348.0,Dealer,21.5,998,5,376000.0,10,5734.8,199.6
Mercedes-Benz,Cla,2018,Diesel,Automatic,Second Owner,37329.0,Dealer,13.8,1991,5,2975000.0,8,4666.12,398.2
Hyundai,Eon,2018,Petrol,Manual,Second Owner,43000.0,Dealer,21.1,814,5,340000.0,8,5375.0,162.8
Hyundai,Creta,2017,Petrol,Manual,Third Owner,39240.0,Dealer,16.8,1497,5,925000.0,9,4360.0,299.4
Hyundai,Santro,2019,Cng,Manual,Second Owner,43784.0,Dealer,18.3,1197,5,545000.0,7,6254.86,239.4
Maruti,Vitara Brezza,2018,Diesel,Manual,Second Owner,87803.0,Dealer,17.0,1462,5,925000.0,8,10975.38,292.4
Hyundai,I20,2015,Petrol,Manual,Third Owner,45000.0,Dealer,18.6,1197,5,645000.0,11,4090.91,239.4
Toyota,Etios,2011,Petrol,Manual,Fourth & Above Owner,35311.0,Dealer,14.5,1496,5,309000.0,15,2354.07,299.2
Mahindra,Alturas,2018,Diesel,Automatic,Second Owner,42347.0,Dealer,15.1,2179,7,1899000.0,8,5293.38,311.29
Maruti,Swift,2018,Petrol,Automatic,Second Owner,68183.0,Dealer,21.2,1197,5,700000.0,8,8522.88,239.4
Mercedes-Benz,Gla,2018,Diesel,Automatic,Second Owner,41679.0,Dealer,13.8,1991,5,3300000.0,8,5209.88,398.2
Hyundai,Verna,2013,Petrol,Automatic,Fourth & Above Owner,77394.0,Dealer,17.7,1497,5,460000.0,13,5953.38,299.4
Honda,Jazz,2019,Petrol,Automatic,Second Owner,30610.0,Dealer,18.7,1199,5,699000.0,7,4372.86,239.8
Toyota,Urban,2021,Petrol,Automatic,Second Owner,6257.0,Dealer,14.5,1496,5,1140000.0,5,1251.4,299.2
Hyundai,Creta,2017,Diesel,Manual,Third Owner,75799.0,Dealer,16.8,1497,5,1072000.0,9,8422.11,299.4
Datsun,Go,2018,Petrol,Manual,Second Owner,47000.0,Dealer,20.6,999,5,250000.0,8,5875.0,199.8
Maruti,Ertiga,2013,Cng,Manual,Fourth & Above Owner,52000.0,Dealer,19.0,1462,7,650000.0,13,4000.0,208.86
Toyota,Innova,2018,Diesel,Manual,Second Owner,40372.0,Dealer,12.99,2494,7,2031000.0,8,5046.5,356.29
Audi,A8,2013,Diesel,Automatic,Fourth & Above Owner,45500.0,Dealer,14.5,1984,5,2751000.0,13,3500.0,396.8
Maruti,Swift,2018,Petrol,Manual,Second Owner,18548.0,Dealer,21.2,1197,5,595000.0,8,2318.5,239.4
Ford,Freestyle,2019,Petrol,Manual,Second Owner,63000.0,Dealer,16.0,1497,5,610000.0,7,9000.0,299.4
Maruti,Vitara Brezza,2017,Diesel,Manual,Third Owner,51439.0,Dealer,17.0,1462,5,885000.0,9,5715.44,292.4
BMW,X1,2018,Diesel,Manual,Second Owner,56307.0,Dealer,19.0,1498,5,3275000.0,8,7038.38,299.6
Maruti,Dzire,2018,Petrol,Manual,Second Owner,30481.0,Dealer,22.0,1197,5,641000.0,8,3810.12,239.4
Hyundai,Elite I20,2018,Petrol,Manual,Second Owner,34058.0,Dealer,18.3,1197,5,789000.0,8,4257.25,239.4
Honda,Amaze,2015,Petrol,Manual,Third Owner,48285.0,Dealer,18.6,1199,5,519000.0,11,4389.55,239.8
BMW,5 Series,2019,Diesel,Manual,Second Owner,61000.0,Dealer,15.6,1995,5,3800000.0,7,8714.29,399.0
Maruti,Celerio,2017,Cng,Manual,Third Owner,88603.0,Dealer,20.8,1197,5,489000.0,9,9844.78,239.4
Maruti,Alto 800,2013,Petrol,Manual,Fourth & Above Owner,45643.0,Dealer,22.7,796,5,209000.0,13,3511.0,159.2
Tata,Altroz,2021,Diesel,Manual,Second Owner,10412.0,Dealer,19.0,1498,5,978000.0,5,2082.4,299.6
Hyundai,Grand I10,2019,Petrol,Manual,Second Owner,32335.0,Dealer,18.9,1197,5,570000.0,7,4619.29,239.4
Mercedes-Benz,S Class,2011,Petrol,Automatic,Fourth & Above Owner,133000.0,Dealer,13.8,1991,5,1456000.0,15,8866.67,398.2
Hyundai,Elantra,2014,Diesel,Automatic,Third Owner,80000.0,Dealer,14.6,1999,5,625000.0,12,6666.67,399.8
Honda,Jazz,2015,Petrol,Manual,Third Owner,39173.0,Dealer,18.7,1199,5,599000.0,11,3561.18,239.8
Hyundai,I20,2013,Diesel,Manual,Fourth & Above Owner,91127.0,Dealer,19.0,1498,5,450000.0,13,7009.77,299.6
Hyundai,Verna,2019,Diesel,Automatic,Second Owner,29373.0,Dealer,17.7,1497,5,1325000.0,7,4196.14,299.4
Kia,Sonet,2020,Petrol,Manual,Second Owner,23700.0,Dealer,16.5,1497,5,1050000.0,6,3950.0,299.4
Honda,City,2013,Petrol,Manual,Fourth & Above Owner,62550.0,Dealer,17.4,1497,5,399000.0,13,4811.54,299.4
Hyundai,Elite I20,2015,Diesel,Manual,Third Owner,66000.0,Dealer,19.0,1498,5,571000.0,11,6000.0,299.6
Maruti,Wagon R,2014,Cng,Manual,Third Owner,89000.0,Dealer,21.5,998,5,349000.0,12,7416.67,199.6
Hyundai,Eon,2016,Petrol,Manual,Third Owner,45100.0,Dealer,21.1,814,5,295000.0,10,4510.0,162.8
Hyundai,Grand I10,2016,Petrol,Manual,Third Owner,53734.0,Dealer,18.9,1197,5,461000.0,10,5373.4,239.4
Hyundai,I20,2016,Petrol,Manual,Third Owner,74655.0,Dealer,18.6,1197,5,690000.0,10,7465.5,239.4
Toyota,Innova,2009,Diesel,Manual,Fourth & Above Owner,340000.0,Dealer,12.99,2494,7,650000.0,17,20000.0,356.29
Toyota,Corolla Altis,2019,Petrol,Manual,Second Owner,54517.0,Dealer,14.3,1798,5,1190000.0,7,7788.14,359.6
Maruti,Alto 800,2019,Petrol,Manual,Second Owner,35000.0,Dealer,22.7,796,5,335000.0,7,5000.0,159.2
Maruti,Ciaz,2016,Petrol,Automatic,Third Owner,36937.0,Dealer,20.7,1373,5,640000.0,10,3693.7,274.6
Mercedes-Benz,E Class,2007,Petrol,Automatic,Fourth & Above Owner,40206.0,Dealer,13.8,1991,5,450000.0,19,2116.11,398.2
Hyundai,Creta,2016,Petrol,Manual,Third Owner,48488.0,Dealer,16.8,1497,5,880000.0,10,4848.8,299.4
Volkswagen,Tiguan,2017,Diesel,Manual,Third Owner,72533.0,Dealer,19.0,1498,5,2376000.0,9,8059.22,299.6
Mercedes-Benz,R,2012,Petrol,Automatic,Fourth & Above Owner,44724.0,Dealer,13.8,1991,5,2485000.0,14,3194.57,398.2
Honda,Amaze,2017,Diesel,Manual,Third Owner,43000.0,Dealer,19.0,1498,5,475000.0,9,4777.78,299.6
Hyundai,Xcent,2015,Petrol,Manual,Third Owner,94691.0,Dealer,19.1,1197,5,486000.0,11,8608.27,239.4
